Poly,2,35,4527.328,7126.093,4239.934,7672.645,4024.802,8237.857,3933.317,8867.237,4026.869,9761.714,4130,10111.515,4391.383,10689.161,4748.939,11219.436,5178.825,11672.987,5867.294,12137.834,6252.162,12290.374,6875.533,12435.011,7203.938,12477.909,8438.401,12477.909,8775.71,12420.771,9368.634,12228.316,10104.526,11689.963,10293.154,11450.46,10701.112,10688.761,10851.657,10303.403,11007.091,9772.789,11116.196,9060.978,11133.55,8718.122,11054.736,7790.881,10897.617,7335.273,10459.516,6739.62,10123.489,6483.811,9383.032,6207.32,8416.965,6108.294,8088.418,6101.643,7438.816,6117.225,6800.162,6177.928,6122.519,6301.977,5545.52,6470.028,4983.48,6741.014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poly,5,35,4621.485,7201.751,4348.187,7721.495,4140.241,8267.828,4052.764,8869.634,4143.647,9738.594,4241.39,10070.119,4495.267,10631.177,4841.739,11145.014,5255.93,11582.005,5922.953,12032.373,6287.597,12176.897,6896.658,12318.214,7211.648,12359.359,8428.431,12359.359,8747.359,12305.335,9313.968,12121.421,10021.433,11603.864,10193.57,11385.299,10593.265,10639.029,10739.346,10265.098,10891.105,9747.032,10998.102,9048.97,11014.746,8720.155,10937.86,7815.602,10791.426,7390.979,10374.127,6823.609,10065.614,6588.745,9355.812,6323.7,8409.708,6226.721,8088.64,6220.221,7445.855,6235.641,6816.474,6295.461,6149.839,6417.495,5588.131,6581.094,5048.485,6841.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poly,7,35,4714.609,7276.579,4455.253,7769.808,4254.413,8297.47,4170.9,8872.005,4259.144,9715.727,4351.557,10029.177,4598.01,10573.828,4933.52,11071.408,5332.189,11492.022,5978.002,11928.069,6322.643,12064.665,6917.552,12202.699,7219.273,12242.111,8418.571,12242.111,8719.32,12191.166,9259.902,12015.7,9939.252,11518.711,10095.081,11320.853,10486.602,10589.843,10628.269,10227.213,10776.391,9721.557,10881.304,9037.094,10897.246,8722.166,10822.267,7840.051,10686.401,7446.073,10289.676,6906.676,10008.374,6692.528,9328.89,6438.804,8402.532,6343.848,8088.859,6337.498,7452.816,6352.756,6832.607,6411.705,6176.859,6531.746,5630.274,6690.94,5112.776,6940.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poly,4,10,7511.665,5057.328,7864.85,5057.328,7613.741,4830.859,7913.846,4686,7777.064,4588.068,7474.917,4824.738,7474.917,4898.188,7685.195,4998.161,7376.924,4998.161,7511.665,5057.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poly,1,20,7734.221,5600.092,7446.366,5467.474,7548.442,5383.824,7591.314,5383.824,7219.756,5020.657,7272.836,4969.65,7468.822,5077.784,7644.394,5155.314,8177.233,5120.63,8330.347,5253.247,7946.54,5228.764,7675.017,5228.764,7809.757,5296.092,8203.773,5332.817,7915.917,5373.622,7519.861,5253.247,7705.64,5373.622,7917.959,5400.146,7675.017,5508.28,7734.221,5600.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poly,250,21,8707.234,9491.717,8517.062,9793.626,8422.323,10047.627,8422.323,10366.258,8761.503,10867.933,8947.668,10947.354,9310.351,10967.315,9643.37,10867.933,9944.097,10652.07,10167.984,10377.268,10321.73,10122.2,10502.148,9748.516,10607.437,9414.984,10645.337,9073.796,10607.437,8768.854,10431.561,8441.711,10067.145,8389.391,9869.979,8441.711,9397.739,8698.823,9140.876,8936.148,8916.047,9205.841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poly,250,19,4978.36,8576.069,4751.19,8895.593,4690.36,9307.648,4751.19,9608.827,4993.558,10076.055,5273.592,10379.917,5719.208,10695.941,5970.427,10819.29,6428.635,10918.766,6786.4,10865.405,7070.498,10689.189,7231.635,10251.638,7198.871,9865.413,7032.185,9436.367,6789.749,9110.017,6480.678,8830.666,6212.429,8643.254,5743.768,8414.732,5496.245,8386.668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poly,250,37,7143.594,8981.096,7332.365,8897.309,7527.124,8832.084,7585.216,8819.36,7732.598,8802.074,7941.056,8804.988,8078.955,8819.36,8231.432,8846.037,8326.961,8872.533,8429.145,8910.933,8493.147,8939.977,8593.135,8989.063,8630.297,9003.027,8636.329,9002.529,8637.826,8997.58,8623.454,8975.457,8590.059,8940.775,8542.601,8898.028,8425.331,8806.31,8366.969,8767.276,8310.18,8735.174,8211.118,8696.272,8118.381,8678.826,8065.24,8674.071,7808.663,8670.015,7702.126,8678.628,7602.029,8695.294,7538.585,8712.45,7433.307,8757.72,7348.237,8803.857,7212.169,8874.186,7178.131,8890.409,7121.086,8922.435,7105.263,8938.108,7105.191,8956.425,7118.166,8967.404,7143.594,8981.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poly,250,23,7718.525,9355.572,7640.121,9415.148,7573.588,9499.941,7558.64,9608.778,7581.409,9671.142,7647.553,9745.211,7708.118,9779.504,7829.416,9800.014,7880.017,9799.778,8019.747,9797.041,8114.411,9797.49,8229.153,9799.778,8298.985,9770.974,8366.433,9695.658,8388.239,9643.991,8375.427,9488.204,8335.945,9423.22,8265.172,9356.842,8178.377,9308.471,8125.586,9289.736,7987.526,9270.99,7866.137,9289.736,7803.985,9313.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poly,1,21,7732.033,8692.624,7657.609,8704.537,7564.316,8735.408,7565.257,8740.324,7583.071,8749.162,7612.119,8757.27,7689.862,8772.959,7733.406,8778.31,7856.906,8784.409,7943.602,8792.678,8026.24,8794.317,8108.871,8784.409,8179.373,8765.774,8197.241,8757.046,8206.465,8743.243,8203.452,8738.027,8189.726,8728.359,8133.595,8708.131,8052.35,8693.002,7931.335,8692.624,7732.033,8692.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poly,7,21,5776.947,9594.884,5769.957,9758.238,5776.947,9861.858,5844.827,10077.608,5940.508,10214.668,6002.777,10271.952,6308.472,10376.54,6391.086,10361.775,6567.35,10269.2,6665.817,10177.527,6758.978,10040.17,6804.195,9916.904,6816.091,9720.298,6749.115,9495.801,6696.106,9409.388,6579.199,9291.376,6498.499,9245.341,6268.145,9212.962,6115.691,9245.341,5954.143,9327.132,5873.338,9404.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poly,7,25,8697.007,9793.468,8708.134,9962.033,8738.527,10054.59,8808.903,10170.085,8918.28,10285.347,9011.942,10355.7,9142.252,10409.698,9268.885,10413.813,9404.935,10371.011,9507.442,10294.344,9590.313,10185.977,9642.731,10078.094,9684.724,9929.548,9695.916,9795.257,9681.442,9660.826,9639.336,9531.662,9576.369,9434.23,9456.224,9342.187,9363.458,9304.352,9193.568,9278.474,9023.353,9304.352,8932.824,9342.753,8795.288,9454.499,8732.934,9560.089,8707.859,9658.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poly,251,25,9185.776,9450.877,9109.589,9450.877,8999.283,9500.316,8934.359,9565.086,8878.545,9659.397,8856.649,9720.41,8834.448,9852.649,8840.368,9952.457,8856.649,10017.354,8919.378,10135.657,8988.555,10209,9050.163,10251.864,9158.348,10292.979,9301.579,10292.979,9356.702,10269.55,9433.223,10205.688,9504.236,10101.108,9536.911,10026.195,9561.588,9928.151,9565.79,9829.543,9557.566,9770.663,9507.623,9642.88,9448.423,9561.378,9409.764,9522.448,9287.866,9452.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poly,251,25,6256.948,9329.262,6169.122,9329.262,6041.964,9386.254,5967.121,9460.92,5902.78,9569.64,5877.538,9639.974,5851.945,9792.416,5858.77,9907.473,5877.538,9982.285,5949.851,10118.662,6029.596,10203.21,6100.617,10252.622,6225.331,10300.019,6390.444,10300.019,6453.988,10273.01,6542.2,10199.392,6624.062,10078.834,6661.729,9992.476,6690.176,9879.453,6695.021,9765.781,6685.541,9697.904,6627.967,9550.599,6559.722,9456.645,6515.157,9411.768,6374.636,9331.018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Circle,4,1,9032.727,9662.742,62.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Circle,4,1,6141.345,9560.518,85.942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Circle,250,1,6256.657,9763.744,213.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
